,molecule_chembl_id,smiles,type,pchembl_value_average,standard_value_average,pchembl_ave_fromStandard,diff
776,CHEMBL564382,O=C(/C=C/c1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1)NO,IC50,5.32,4800,5.32,0
777,CHEMBL564916,Nc1ccccc1NC(=O)CCCCCC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,IC50,4.68,21000,4.68,0
778,CHEMBL571505,O=C(c1ccc(-c2ccc3nccnc3c2)s1)C(F)(F)F,IC50,6.04,910,6.04,0
779,CHEMBL569192,O=C(O)c1ccc(-c2ccc(C(=O)C(F)(F)F)s2)cc1,IC50,5.6,2500,5.6,0
780,CHEMBL568955,N#Cc1ccc(-c2ccc(C(=O)C(F)(F)F)s2)cc1,IC50,5.57,2700,5.57,0
781,CHEMBL574365,O=C(c1cnc(-c2ccccc2)s1)C(F)(F)F,IC50,5.43,3700,5.43,0
782,CHEMBL569193,O=C(O)c1cccc(-c2ccc(C(=O)C(F)(F)F)s2)c1,IC50,4.89,12800,4.89,0
783,CHEMBL584273,Cc1ccc(OCCN(Cc2ccc(C(=O)NO)cc2)c2ncc(-c3ccc(C)cc3)s2)cc1,IC50,5.98,1050,5.98,0
784,CHEMBL586040,Cc1ccc(-c2cnc(N(CCOc3ccccc3)Cc3ccc(C(=O)NO)cc3)s2)cc1,IC50,5.64,2300,5.64,0
785,CHEMBL569122,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CSCCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,IC50,5.32,4840,5.32,0
786,CHEMBL569174,CC(=O)NCCCCC[C@@H]1NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,IC50,8.1,8,8.1,0
787,CHEMBL565289,O=C(O)CCCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)C[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccc3ccccc23)NC1=O,IC50,6.34,460,6.34,0
788,CHEMBL569211,CC(C)C[C@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,IC50,7.17,68,7.17,0
789,CHEMBL567457,CC1(C)NC(=O)C[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,IC50,6.12,751,6.12,0
790,CHEMBL569446,CC(C)C[C@H]1CC(=O)NC(C)(C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,IC50,6.87,136,6.87,0
791,CHEMBL569946,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](CCCCCNC(C)=O)NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,IC50,7.38,42,7.38,0
792,CHEMBL569288,CCC(=O)CCCCC[C@@H]1NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCCCC(=O)CC)NC1=O,IC50,6.82,150,6.82,0
793,CHEMBL569306,CC(C)C[C@H]1CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,IC50,6.75,178,6.75,0
794,CHEMBL569447,CC(=O)NCCCC[C@@H]1NC(=O)C[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,IC50,6.54,288,6.54,0
795,CHEMBL566817,O=C(O)CCCCC[C@@H]1NC(=O)[C@H](Cc2c(F)c(F)c(F)c(F)c2F)NC(=O)C[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cccc3ccccc23)NC1=O,IC50,6,1000,6,0
796,CHEMBL568151,N=C(N)NCCC[C@@H]1NC(=O)C[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCCC(=O)NO)NC1=O,IC50,6.92,120,6.92,0
797,CHEMBL569674,CC(=O)NCCCC[C@@H]1NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,IC50,7.25,56,7.25,0
798,CHEMBL609583,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,IC50,8.6,2.5,8.6,0
799,CHEMBL594544,O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(F)cc3)CO)CC2)nc1,IC50,8.15,7.1,8.15,0
800,CHEMBL598363,O=C(CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCCCCCCC[C@@H](NC1=O)C(=O)N2)NO,IC50,8.04,9.1,8.04,0
801,CHEMBL589918,O=C(CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCCCCCCCCCC[C@@H](NC1=O)C(=O)N2)NO,IC50,7.89,13,7.89,0
802,CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,8.35,4.5,8.35,0
803,CHEMBL1094709,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO,IC50,8.34,4.6,8.34,0
804,CHEMBL1088736,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(CO)cc(CO)c3)nn2)c1)NO,IC50,8.24,5.7,8.24,0
805,CHEMBL1094707,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(C3CCCCC3)nn2)c1)NO,IC50,8.07,8.6,8.07,0
806,CHEMBL1088734,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1)NO,IC50,8.06,8.7,8.06,0
807,CHEMBL1094710,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(C3CCCCC3)nn2)c1)NO,IC50,7.92,12.1,7.92,0
808,CHEMBL1091475,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(I)cc3)nn2)c1)NO,IC50,8.1,8,8.1,0
809,CHEMBL1091474,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(F)cc3)nn2)c1)NO,IC50,7.5,31.9,7.5,0
810,CHEMBL1094708,Nc1ccc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)cc1,IC50,9,1.01,9,0
811,CHEMBL1088735,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccc(O)cc3)nn2)c1)NO,IC50,8.52,3.04,8.52,0
812,CHEMBL1076939,COc1cc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)ccc1F,IC50,8.3,5.06,8.3,0
813,CHEMBL1091815,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(F)cc(F)c3)nn2)c1)NO,IC50,8.28,5.3,8.28,0
814,CHEMBL1093713,Cc1cc(C)cc(NC(=O)CCCCC(=O)NO)c1,IC50,7.77,17,7.77,0
815,CHEMBL1093041,CCc1cccc(NC(=O)CCCCC(=O)NO)c1,IC50,7.57,27,7.57,0
816,CHEMBL1093359,Cc1ccc(NC(=O)CCCCC(=O)NO)cc1C,IC50,7.52,30,7.52,0
817,CHEMBL1089339,Cc1cccc(NC(=O)CCCCC(=O)NO)c1,IC50,7.24,57,7.24,0
818,CHEMBL1091487,COc1ccc(NC(=O)CCCCC(=O)NO)cc1,IC50,7.15,71,7.15,0
819,CHEMBL1092762,Cc1ccc(NC(=O)CCCCC(=O)NO)cc1,IC50,7.12,76,7.12,0
820,CHEMBL1093042,CCc1ccc(NC(=O)CCCCC(=O)NO)cc1,IC50,6.83,149,6.83,0
821,CHEMBL1076794,Cc1ccccc1NC(=O)CCCCC(=O)NO,IC50,6.24,576,6.24,0
822,CHEMBL1092032,Cc1ccc(NC(=O)CCCCC(=O)NO)c(C)c1,IC50,6.2,638,6.2,0
823,CHEMBL1093040,CCc1ccccc1NC(=O)CCCCC(=O)NO,IC50,5.96,1101,5.96,0
824,CHEMBL1093043,Cc1cccc(NC(=O)CCCCC(=O)NO)c1C,IC50,5.96,1110,5.95,-0.01
825,CHEMBL1093357,Cc1ccc(C)c(NC(=O)CCCCC(=O)NO)c1,IC50,5.94,1142,5.94,0
826,CHEMBL1093358,Cc1cccc(C)c1NC(=O)CCCCC(=O)NO,IC50,4.93,11614,4.94,0.01
827,CHEMBL1089344,Cc1[nH]c2ccccc2c1C1CCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,IC50,8.55,2.8,8.55,0
828,CHEMBL1089359,Cc1[nH]c2ccccc2c1CC1CCCCN1Cc1ccc(/C=C/C(=O)NO)cc1,IC50,7.62,24,7.62,0
829,CHEMBL1089700,Cc1[nH]c2ccccc2c1CCN1CCCC1c1ccc(/C=C/C(=O)NO)cc1,IC50,8.52,3,8.52,0
830,CHEMBL1089701,Cc1[nH]c2ccccc2c1CCN1CCc2cc(/C=C/C(=O)NO)ccc2C1,IC50,7.39,41,7.39,0
831,CHEMBL1093362,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(/C=C/C(=O)NO)cc2C1,IC50,7.89,13,7.89,0
832,CHEMBL1089301,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(/C=C/C(=O)NO)cc2CC1,IC50,7.12,76,7.12,0
833,CHEMBL1094040,O=C(/C=C/c1ccc(CN2CCCC(c3c[nH]c4ccccc34)C2)cc1)NO,IC50,7.96,11,7.96,0
834,CHEMBL1093051,O=C(/C=C/c1ccc(CN2CCCC(c3c[nH]c4ccccc34)C2)c(F)c1)NO,IC50,6.87,136,6.87,0
835,CHEMBL1093052,O=C(/C=C/c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)c(F)c1)NO,IC50,7.8,16,7.8,0
836,CHEMBL1093053,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2F)C1,IC50,8,10,8,0
837,CHEMBL1093351,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2Cl)C1,IC50,7.72,19,7.72,0
838,CHEMBL1093033,CC(C)(C)c1[nH]c2ccccc2c1[C@H]1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2F)C1,IC50,8.12,7.5,8.12,0
839,CHEMBL1093335,CC(C)(C)c1[nH]c2ccccc2c1[C@@H]1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2F)C1,IC50,7.82,15,7.82,0
840,CHEMBL1094577,CCC[C@@H](O)Cc1c(Br)c(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)c(Br)c(C[C@H](C)O)c8c1c2c(c34)c(c65)c78,IC50,4.96,10900,4.96,0
841,CHEMBL1098042,O=C(/C=C/c1cccc(-c2nc3ccccc3[nH]2)c1)NO,IC50,7,100,7,0
842,CHEMBL1098379,Cn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,6.92,120,6.92,0
843,CHEMBL1097017,CC(C)n1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,7.1,79,7.1,0
844,CHEMBL1097369,O=C(/C=C/c1cccc(-c2nc3ccccc3n2C2CCCCC2)c1)NO,IC50,7.6,25,7.6,0
845,CHEMBL1095710,CN(C)CCn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,7.2,63,7.2,0
846,CHEMBL1095711,CCN(CC)CCn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,7.51,31,7.51,0
847,CHEMBL1096022,CC(C)N(CCn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21)C(C)C,IC50,7.4,40,7.4,0
848,CHEMBL1095075,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCN2CCOCC2)c1)NO,IC50,7.3,50,7.3,0
849,CHEMBL1095076,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CC2CCNCC2)c1)NO,IC50,6.8,160,6.8,0
850,CHEMBL1099057,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCN2CCCCC2)c1)NO,IC50,8,10,8,0
851,CHEMBL1099058,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCN2CCCC2)c1)NO,IC50,7.8,16,7.8,0
852,CHEMBL1094085,O=C(/C=C/c1cccc(-c2nc3ccccc3n2-c2ccccc2)c1)NO,IC50,7.2,63,7.2,0
853,CHEMBL1099094,O=C(/C=C/c1cccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)c1)NO,IC50,7.3,50,7.3,0
854,CHEMBL1099095,COc1ccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)cc1,IC50,7.4,40,7.4,0
855,CHEMBL1099096,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCc2ccccc2)c1)NO,IC50,8.1,7.9,8.1,0
856,CHEMBL1097761,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCCc2ccccc2)c1)NO,IC50,7.92,12,7.92,0
857,CHEMBL1097981,O=C(/C=C/c1cccc(-c2nc3ccccc3n2Cc2ccccc2)c1)NO,IC50,7.3,50,7.3,0
858,CHEMBL1094792,C[C@H](c1ccccc1)n1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,7.6,25,7.6,0
859,CHEMBL1094793,C[C@@H](c1ccccc1)n1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,7.2,63,7.2,0
860,CHEMBL1094794,O=C(/C=C/c1cccc(-c2nc3ccccc3n2C2CCCNC2)c1)NO,IC50,7.7,20,7.7,0
861,CHEMBL1095124,O=C(/C=C/c1cccc(-c2nc3ccccc3n2[C@@H]2CCCNC2)c1)NO,IC50,7.92,12,7.92,0
862,CHEMBL1094152,O=C(/C=C/c1cccc(-c2nc3ccccc3n2[C@H]2CCCNC2)c1)NO,IC50,7.92,12,7.92,0
863,CHEMBL1094158,CN1CCCC(n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,IC50,7.6,25,7.6,0
864,CHEMBL1094159,CN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,IC50,8,10,8,0
865,CHEMBL1095449,CN1CCC[C@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,IC50,7.8,16,7.8,0
866,CHEMBL1095764,CCN1CCCC(n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,IC50,7.7,20,7.7,0
867,CHEMBL1095765,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,IC50,8,10,8,0
868,CHEMBL1095135,CCN1CCC[C@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,IC50,7.51,31,7.51,0
869,CHEMBL1095450,Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1CCN1CCOCC1,IC50,8,10,8,0
870,CHEMBL1095451,Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1CCc1ccccc1,IC50,8.3,5,8.3,0
871,CHEMBL1094648,Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1[C@@H]1CCCN(C)C1,IC50,8.3,5,8.3,0
872,CHEMBL1095136,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(-c3ccccc3)c2C)C1,IC50,8.2,6.3,8.2,0
873,CHEMBL1096093,Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1[C@@H]1CCCN(C(C)C)C1,IC50,8.3,5,8.3,0
874,CHEMBL1096432,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCN2CCOCC2)c1-c1ccccc1,IC50,7.51,31,7.51,0
875,CHEMBL1096433,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1-c1ccccc1,IC50,8.1,7.9,8.1,0
876,CHEMBL1095118,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n([C@@H]2CCCN(C)C2)c1-c1ccccc1,IC50,8,10,8,0
877,CHEMBL1095119,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(C)c2-c2ccccc2)C1,IC50,8.1,7.9,8.1,0
878,CHEMBL1095120,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n([C@@H]2CCCN(C(C)C)C2)c1-c1ccccc1,IC50,8.2,6.3,8.2,0
879,CHEMBL1095437,Cc1c(Cc2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1CCN1CCOCC1,IC50,7.92,12,7.92,0
880,CHEMBL1099048,Cc1c(Cc2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1CCc1ccccc1,IC50,8.1,7.9,8.1,0
881,CHEMBL1099049,Cc1c(Cc2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1[C@@H]1CCCN(C)C1,IC50,8.2,6.3,8.2,0
882,CHEMBL1094077,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(Cc3ccccc3)c2C)C1,IC50,8,10,8,0
883,CHEMBL1095972,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCN2CCOCC2)c1Cc1ccccc1,IC50,8,10,8,0
884,CHEMBL1096705,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1Cc1ccccc1,IC50,8.3,5,8.3,0
885,CHEMBL1095718,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCN2CCOCC2)c1C,IC50,7.51,31,7.51,0
886,CHEMBL1095719,Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1C,IC50,8.1,7.9,8.1,0
887,CHEMBL1096033,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(C)c2C)C1,IC50,7.92,12,7.92,0
888,CHEMBL1096034,Cc1nc(C)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,IC50,7.1,79,7.1,0
889,CHEMBL1095085,CCN1CCC[C@@H](n2c(C)nc(C)c2-c2cccc(/C=C/C(=O)NO)c2)C1,IC50,6.3,500,6.3,0
890,CHEMBL1095400,Cc1nc(-c2ccccc2)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,IC50,7.1,79,7.1,0
891,CHEMBL1099065,CCN1CCC[C@@H](n2c(-c3ccccc3)nc(C)c2-c2cccc(/C=C/C(=O)NO)c2)C1,IC50,6.2,630,6.2,0
892,CHEMBL1094094,Cc1nc(Cc2ccccc2)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,IC50,7.4,40,7.4,0
893,CHEMBL1098067,CCN1CCC[C@@H](n2c(Cc3ccccc3)nc(C)c2-c2cccc(/C=C/C(=O)NO)c2)C1,IC50,6.92,120,6.92,0
894,CHEMBL1096981,C[C@H](O)C(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,IC50,7.17,67.5,7.17,0
895,CHEMBL1096982,O=C(O)CC/C=C\C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,IC50,4.99,10200,4.99,0
896,CHEMBL1096986,O=C(CCCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O)NO,IC50,4.14,73000,4.14,0
897,CHEMBL1083742,O=C(CCCCCN(CCCc1ccccc1)C(=O)NC(=O)c1ccccc1)NO,IC50,6.41,392,6.41,0
898,CHEMBL1084550,O=C(CCCCCCN(Cc1ccccc1)C(=O)NC(=O)c1ccccc1)NO,IC50,5.8,1600,5.8,0
899,CHEMBL1084019,O=C(CCCCCNC(=O)NC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1)NO,IC50,7.01,97,7.01,0
900,CHEMBL1164671,N=C/C=N/c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,7.22,60,7.22,0
901,CHEMBL1163807,Nc1ccccc1NC(=O)c1ccc(CSCC2COc3ccccc3O2)cc1,IC50,4.75,18000,4.74,-0.01
902,CHEMBL1163886,Nc1ccccc1NC(=O)c1ccc(CSCc2ccc(Cl)cc2)cc1,IC50,4.72,19000,4.72,0
903,CHEMBL1163887,Nc1ccccc1NC(=O)c1ccc(CNCc2ccc(-c3cccs3)cc2)cc1,IC50,6,1000,6,0
904,CHEMBL1165102,Nc1ccccc1NC(=O)c1ccc(CNCc2cc3ccccc3s2)cc1,IC50,5.96,1100,5.96,0
905,CHEMBL1164335,Nc1ccccc1NC(=O)c1ccc(CNCc2cccc(-c3cccs3)c2)cc1,IC50,5.48,3300,5.48,0
906,CHEMBL1165443,Nc1ccccc1NC(=O)c1ccc(CNCc2ccc(-c3ccccc3)cc2)cc1,IC50,6.05,900,6.05,0
907,CHEMBL1164440,CS(=O)(=O)N(Cc1ccc(C(=O)Nc2ccccc2N)cc1)Cc1ccc(-c2cccs2)cc1,IC50,5.92,1200,5.92,0
908,CHEMBL1165774,CN(C)C(=O)N(Cc1ccc(C(=O)Nc2ccccc2N)cc1)Cc1ccc(-c2cccs2)cc1,IC50,6.1,800,6.1,0
909,CHEMBL1163973,Nc1ccccc1NC(=O)c1ccc(CN(CCO)Cc2ccc(-c3cccs3)cc2)cc1,IC50,6.1,800,6.1,0
910,CHEMBL1164063,Nc1ccccc1NC(=O)c1ccc(CN(CCO)Cc2ccc(-c3ccccc3)cc2)cc1,IC50,6.16,700,6.15,-0.01
911,CHEMBL1171466,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@](Cc3ccccc3)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,IC50,8.35,4.5,8.35,0
912,CHEMBL1171465,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@](CC)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,IC50,6.79,161.3,6.79,0
913,CHEMBL1173194,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@H](CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,IC50,7.86,13.7,7.86,0
914,CHEMBL1213457,O=C(/C=C/c1ccc(C(=O)N/N=C/c2ccc(O)c(O)c2O)cc1)NO,Ki,6.92,120,6.92,0
915,CHEMBL1213458,Cn1c(/C=C/C(=O)NO)ccc1C(=O)Cc1ccccc1,Ki,7.26,55,7.26,0
916,CHEMBL1213459,C=C[C@@H](O)[C@@H]1O[C@H]1/C=C/[C@@H]1O[C@@H]1[C@@H](C)O,Ki,5.26,5500,5.26,0
917,CHEMBL279636,C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)[C@@H](C)NC1=O,Ki,6.72,190,6.72,0
918,CHEMBL353581,O=C(CCCCCCC(=O)Nc1cccnc1)NO,Ki,8.57,2.7,8.57,0
919,CHEMBL1243261,O=C(CCCCc1cc(C(=O)NO)no1)Nc1ccccc1,IC50,5.3,4950,5.31,0.01
920,CHEMBL1243289,O=C(CCCCC1CC(C(=O)NO)=NO1)Nc1ccccc1,IC50,4.75,17700,4.75,0
921,CHEMBL221655,O=C(CCCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)Nc1cccc2cccnc12)NO,IC50,7.32,48,7.32,0
922,CHEMBL221654,CN(C)c1ccc(C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)Nc2cccc3cccnc23)cc1,IC50,7.68,21,7.68,0
923,CHEMBL251011,COc1ccc(COC(CCCCCC(=O)NO)C(=O)Nc2ccccc2)cc1,IC50,7.27,53.4,7.27,0
924,CHEMBL1631910,O=C(CCCCCC1OCCCCCOc2ccccc2NC1=O)NO,IC50,6.02,949,6.02,0
925,CHEMBL1631911,O=C(CCCCCC1OCCCCCCOc2ccccc2NC1=O)NO,IC50,6.25,560,6.25,0
926,CHEMBL1631912,O=C(CCCCCC1OCCCCCCCOc2ccccc2NC1=O)NO,IC50,6.36,439,6.36,0
927,CHEMBL1631913,COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(=O)NO)OC/C=C\2,IC50,7.51,30.7,7.51,0
928,CHEMBL1631914,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@H](CCCCCC(=O)NO)OC/C=C\2,IC50,7.5,31.7,7.5,0
929,CHEMBL1631915,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@@H](CCCCCC(=O)NO)OC/C=C\2,IC50,7.11,78.1,7.11,0
930,CHEMBL1631916,COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(=O)NO)OCCC2,IC50,6.69,204,6.69,0
931,CHEMBL1631917,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@H](CCCCCC(=O)NO)OCCC2,IC50,7.14,72.2,7.14,0
932,CHEMBL1631918,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@@H](CCCCCC(=O)NO)OCCC2,IC50,6.99,102,6.99,0
933,CHEMBL1630107,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,IC50,6.21,610,6.21,0
934,CHEMBL1630108,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,IC50,4.62,24000,4.62,0
935,CHEMBL1630109,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,IC50,7.46,35,7.46,0
936,CHEMBL1630110,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,IC50,6.19,650,6.19,0
937,CHEMBL1630118,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,IC50,6.03,940,6.03,0
938,CHEMBL1643315,Nc1ccccc1NC(=O)/C=C/c1ccc(C(NCCC2CCOCC2)C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,IC50,6.7,200,6.7,0
939,CHEMBL1643325,Nc1ccccc1NC(=O)/C=C/c1ccc(C(NCCN2CCCCC2)C(=O)Nc2ccc(-c3ccc(C4CC4)cc3)cc2)cc1,IC50,7.3,50,7.3,0
940,CHEMBL1668018,O=C(CCC1=CCN(CCCc2ccc3ccccc3c2)C1=O)NO,IC50,4.59,25600,4.59,0
941,CHEMBL14227,CCCC(=O)O,IC50,4.8,16000,4.8,0
942,CHEMBL1672332,CCCC(=O)NO,IC50,5.16,7000,5.15,-0.01
943,CHEMBL1469,O=C(O)CCCc1ccccc1,IC50,4.19,64000,4.19,0
944,CHEMBL1767029,CNC(=O)/C(CCCCCCC(=O)Nc1ccccc1)=N\O,IC50,4.25,56700,4.25,0
945,CHEMBL1767036,CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2ccccc2)c1)=N\O,IC50,4.17,67100,4.17,0
